"X","video_group","spike_experience1","spike_experience2","gender","age","sports","distracted","sound","video","excitement_score","understanding_score","positive_hw","negative_hw","num_touches","num_poss_changes","point_duration","num_body_blocks","num_dives","commentary","scoreboard","jersey","fans_cheering","slowmo_replay","new_rules","control","spike_ordered_id","control_diff"
21,1,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",18,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",20,7,19.7,0,1,0,0,1,0,0,0,0,120,2
22,1,"Experienced player","","Male","13-17","American Football, hockey","No","Sound off",18,9,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","Poor production value",20,7,19.7,0,1,0,0,1,0,0,0,0,121,1
23,1,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",18,7,3,"High pace and energy of the point, Athleticism of the players","",20,7,19.7,0,1,0,0,1,0,0,0,0,122,-1
24,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Watch sports at least semi-regularly","18-25","Basketball, American Football, Volleyball","No","Sound off",18,7,3,"High pace and energy of the point, Athleticism of the players","Point was too short/long",20,7,19.7,0,1,0,0,1,0,0,0,0,123,1
25,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",18,10,1,"High pace and energy of the point, Athleticism of the players","n/a",20,7,19.7,0,1,0,0,1,0,0,0,0,124,0
26,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball","Yes","Sound off",18,8,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",20,7,19.7,0,1,0,0,1,0,0,0,0,125,4
27,1,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",18,8,9,"High pace and energy of the point, Athleticism of the players","Point was predictable, Point was too short/long",20,7,19.7,0,1,0,0,1,0,0,0,0,126,1
28,1,"Experienced player","","Male","18-25","Soccer, Boxing // MMA ","No","Sound on",18,7,3,"High pace and energy of the point, Athleticism of the players, Good production value","Point was too short/long",20,7,19.7,0,1,0,0,1,0,0,0,0,127,-1
29,1,"Experienced player","","Male","18-25","Volleyball","No","Sound on",18,7,1,"High pace and energy of the point, Athleticism of the players","Poor production value",20,7,19.7,0,1,0,0,1,0,0,0,0,128,3
30,1,"Have played some/familiar with the game","","Male","36 & older","Basketball, Golf","No","Sound on",18,8,1,"Athleticism of the players, Good production value","",20,7,19.7,0,1,0,0,1,0,0,0,0,129,3
31,1,"Experienced player","","Male","18-25","Baseball, Tennis, American Football","No","Sound on",18,8,1,"Athleticism of the players, Good production value","Point was predictable",20,7,19.7,0,1,0,0,1,0,0,0,0,130,2
32,1,"Experienced player","","Male","18-25","Baseball, Tennis, American Football","No","Sound on",18,8,1,"Athleticism of the players, Good production value","Point was predictable",20,7,19.7,0,1,0,0,1,0,0,0,0,131,2
33,1,"Experienced player","","Male","18-25","American Football, Volleyball, Hockey","Yes","Sound on",18,7,10,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","Point was too short/long, Poor production value",20,7,19.7,0,1,0,0,1,0,0,0,0,132,1
34,1,"Experienced player","","Male","18-25","Basketball, American Football, Disc golf","No","Sound on",18,6,1,"Uncertainty of who will win the point, Athleticism of the players, Good production value","",20,7,19.7,0,1,0,0,1,0,0,0,0,133,2
35,1,"Experienced player","","Male","18-25","Basketball, Tennis, Volleyball","No","Sound on",18,7,8,"High pace and energy of the point, Athleticism of the players","Point was too short/long, Difficult to understand",20,7,19.7,0,1,0,0,1,0,0,0,0,134,3
36,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Lacrosse","Yes","Sound off",18,8,10,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","Slow Pace, Point was predictable",20,7,19.7,0,1,0,0,1,0,0,0,0,135,-2
37,1,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Hockey ","No","Sound on",18,8,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",20,7,19.7,0,1,0,0,1,0,0,0,0,136,4
38,1,"Experienced player","","Male","26-35","Soccer, Tennis, American Football","No","Sound off",18,10,3,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Good production value","",20,7,19.7,0,1,0,0,1,0,0,0,0,137,1
39,1,"Experienced player","","Male","36 & older","","No","Sound off",18,8,10,"Athleticism of the players, Good production value","Point was predictable",20,7,19.7,0,1,0,0,1,0,0,0,0,138,4
40,1,"Experienced player","","Male","18-25","Basketball, American Football, Esports","Yes","Sound off",18,8,1,"Athleticism of the players, Good production value","Pretty certain who would win the point ",20,7,19.7,0,1,0,0,1,0,0,0,0,139,0
41,1,"Experienced player","","Female","18-25","Soccer, Tennis, Volleyball","No","Sound on",18,7,4,"High pace and energy of the point, Athleticism of the players, Good production value","Point was predictable",20,7,19.7,0,1,0,0,1,0,0,0,0,140,1
216,17,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",18,8,2,"High pace and energy of the point, Athleticism of the players","Point was predictable",20,7,19.7,0,1,0,0,1,0,0,0,0,141,0
217,17,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Baseball, American Football, Volleyball","No","Sound on",18,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",20,7,19.7,0,1,0,0,1,0,0,0,0,142,1
218,17,"Have played some/familiar with the game","","Male","26-35","Soccer, Handball","No","Sound on",18,6,1,"High pace and energy of the point, Uncertainty of who will win the point, Length of point","",20,7,19.7,0,1,0,0,1,0,0,0,0,143,2
219,17,"Experienced player","","Male","18-25","Soccer, American Football, Winter sports","No","Sound on",18,9,2,"High pace and energy of the point, Athleticism of the players","The dive didnt pay off",20,7,19.7,0,1,0,0,1,0,0,0,0,144,7
220,17,"Experienced player","","Male","18-25","Baseball, American Football, Volleyball","No","Sound off",18,8,1,"High pace and energy of the point, Athleticism of the players, Length of point, getting the ball back on the net after something so crazy is insane.","Point was predictable, I hate seeing teams immediately crushed after such an athletic play. I saw this happen and think that the new no hit zone implemented will do wonders to help teams reset after such a large play.",20,7,19.7,0,1,0,0,1,0,0,0,0,145,4
221,17,"Experienced player","","Male","18-25","Basketball, Volleyball","No","Sound on",18,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","",20,7,19.7,0,1,0,0,1,0,0,0,0,146,2
222,17,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football, Ice hockey","No","Sound on",18,8,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",20,7,19.7,0,1,0,0,1,0,0,0,0,147,2
223,17,"Have played some/familiar with the game","","Male","18-25","Basketball, Volleyball","No","Sound on",18,9,3,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",20,7,19.7,0,1,0,0,1,0,0,0,0,148,0
224,17,"Experienced player","","Male","26-35","Volleyball","No","Sound on",18,10,1,"High pace and energy of the point, Athleticism of the players, Good production value","Point was predictable",10,4,10.95,0,1,1,1,1,1,0,0,0,149,3
225,17,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball, Disc golf ","No","Sound on",18,8,2,"High pace and energy of the point, Athleticism of the players, Good production value","Point was predictable",10,4,10.95,0,1,1,1,1,1,0,0,0,150,4
226,17,"Have played some/familiar with the game","","Female","18-25","Soccer, Basketball, Volleyball","No","Sound on",18,9,4,"High pace and energy of the point, Uncertainty of who will win the point, Good production value","",10,4,10.95,0,1,1,1,1,1,0,0,0,151,2
227,17,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Female","18-25","Soccer, Basketball, American Football","No","Sound on",18,8,9,"Athleticism of the players","Difficult to understand",10,4,10.95,0,1,1,1,1,1,0,0,0,152,0
228,18,"Experienced player","","Male","13-17","Soccer, Tennis","No","Sound on",18,7,3,"Athleticism of the players, Length of point","",10,4,10.95,0,1,1,1,1,1,0,0,0,153,3
229,18,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Basketball","No","Sound on",18,9,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","",10,4,10.95,0,1,1,1,1,1,0,0,0,154,2
230,18,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Baseball","No","Sound on",18,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,4,10.95,0,1,1,1,1,1,0,0,0,155,4
231,18,"Experienced player","","Male","18-25","Soccer, Basketball, Volleyball","No","Sound on",18,7,1,"High pace and energy of the point, Athleticism of the players","",10,4,10.95,0,1,1,1,1,1,0,0,0,156,0
232,18,"Experienced player","","Male","26-35","American Football, Volleyball, ESports","No","Sound on",18,9,1,"High pace and energy of the point, Athleticism of the players","",10,4,10.95,0,1,1,1,1,1,0,0,0,157,3
233,18,"Experienced player","","Male","36 & older","Basketball, American Football, Golf","No","Sound on",18,7,1,"Athleticism of the players","",10,4,10.95,0,1,1,1,1,1,0,0,0,158,-3
234,18,"Experienced player","","Male","26-35","Soccer, Basketball","No","Sound off",18,8,3,"High pace and energy of the point, Athleticism of the players, Good production value","",10,4,10.95,0,1,1,1,1,1,0,0,0,159,2
119,9,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",17,7,1,"Uncertainty of who will win the point, Athleticism of the players","Point was too short/long, Poor production value",10,4,10.95,0,1,1,1,1,1,0,0,0,160,0
120,9,"Have played some/familiar with the game","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",17,7,3,"Uncertainty of who will win the point","Slow Pace",10,4,10.95,0,1,1,1,1,1,0,0,0,161,1
121,9,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football, MMA","No","Sound off",17,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","",10,4,10.95,0,1,1,1,1,1,0,0,0,162,1
122,9,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",17,6,1,"Athleticism of the players, Length of point","",10,4,10.95,0,1,1,1,1,1,0,0,0,163,4
123,9,"Experienced player","","Male","18-25","Basketball, American Football, Golf","No","Sound on",17,8,3,"Athleticism of the players","Point was predictable",10,4,10.95,0,1,1,1,1,1,0,0,0,164,0
124,9,"Experienced player","","Male","18-25","Basketball, Tennis, Volleyball","No","Sound off",17,8,1,"Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,10.95,0,1,1,1,1,1,0,0,0,165,5
125,9,"Have played some/familiar with the game","","Male","18-25","American Football, MMA, Darts","No","Sound on",17,9,1,"Fun rally, also its in Santa Barbara! My home town","Poor production value",10,4,10.95,0,1,1,1,1,1,0,0,0,166,0
126,9,"Experienced player","Watch sports at least semi-regularly","Male","26-35","American Football, Hockey, Formula 1","No","Sound on",17,8,1,"Uncertainty of who will win the point, Length of point","",10,4,10.95,0,1,1,1,1,1,0,0,0,167,0
127,9,"Experienced player","","Male","18-25","Soccer, Baseball, Golf","No","Sound on",17,7,1,"Uncertainty of who will win the point, Length of point, Good production value","Slow Pace",10,4,10.95,0,1,1,1,1,1,0,0,0,168,1
128,9,"Experienced player","","Male","36 & older","Soccer, American Football, Golf","No","Sound on",17,8,1,"High pace and energy of the point, Athleticism of the players, Length of point","",10,4,10.95,0,1,1,1,1,1,0,0,0,169,-1
129,9,"Experienced player","","Male","26-35","Basketball","No","Sound on",17,8,3,"Athleticism of the players","",10,4,10.95,0,1,1,1,1,1,0,0,0,170,-1
130,9,"Experienced player","","Male","18-25","","No","Sound on",17,5,2,"Uncertainty of who will win the point, Athleticism of the players","",10,4,10.95,0,1,1,1,1,1,0,0,0,171,-3
238,20,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",17,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","Point was too short/long",10,4,10.95,0,1,1,1,1,1,0,0,0,172,1
239,20,"Experienced player","","Male","18-25","Volleyball, Esports, hockey","No","Sound on",17,10,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,4,10.95,0,1,1,1,1,1,0,0,0,173,5
